session,location,response_location,reaction_time
2,1,0,0.8588
2,10,10,0.523
2,0,0,0.518
2,0,0,0.2567
2,0,9,0.6407
2,11,11,0.465
2,0,0,0.5251
2,0,0,0.3307
2,10,10,0.4426
2,10,14,0.8617
2,1,1,0.5459
2,11,11,0.4641
2,0,0,0.2871
2,0,0,0.267
2,9,9,0.4789
2,0,0,0.4118
2,10,0,0.3618
2,11,11,0.6108
2,9,9,0.5159
2,1,1,0.4805
2,11,11,0.6638
2,0,0,0.5726
2,0,0,0.4261
2,0,0,0.5101
2,14,0,0.4201
2,0,0,0.5046
2,11,11,0.4472
2,2,2,0.484
2,15,15,0.5587
2,2,2,0.5123
2,0,14,0.8965
2,0,0,0.3986
2,0,0,0.29
2,0,0,0.3607
2,10,10,0.6041
2,1,1,0.466
2,0,0,0.5043
2,0,0,0.5297
2,11,11,0.6797
2,0,0,0.453
2,0,0,0.3646
2,0,0,0.3025
2,9,9,0.5273
2,15,15,0.4245
2,11,11,0.5725
2,0,0,0.3948
2,15,15,0.4776
2,1,1,0.46
2,11,11,0.4782
2,14,0,0.427
2,0,0,0.2807
2,0,0,0.2823
2,0,0,0.3699
2,0,0,0.4643
2,0,0,0.4026
2,10,10,0.6
2,14,14,0.8966
2,2,0,0.9634
2,2,0,0.5102
2,0,0,0.3243
2,11,11,0.4859
2,0,0,0.2629
2,0,0,0.2607
2,0,0,0.6092
2,9,9,0.5319
2,0,0,0.4164
2,10,10,0.4549
2,0,0,0.3244
2,0,0,0.3738
2,10,10,0.4446
2,0,0,0.3409
2,0,0,0.5328
2,11,11,0.5201
2,14,14,0.6122
2,9,9,0.4179
2,14,14,0.4182
2,14,14,0.5306
2,14,14,0.4258
2,15,15,0.4669
2,0,0,0.3645
2,0,0,0.3913
2,14,14,0.5085
2,10,10,0.4374
2,0,0,0.4087
2,2,2,0.5437
2,1,1,0.405
2,15,15,0.466
2,0,0,0.3906
2,0,0,0.3829
2,9,9,0.4783
2,2,2,0.4009
2,14,14,0.638
2,15,15,0.4382
2,2,2,0.5642
2,0,0,0.654
2,14,14,0.3963
2,0,0,0.779
2,0,0,0.4386
2,0,0,0.3346
2,0,15,0.5628
